dataset,trial,alpha,beta,epoch,loss,val_accuracy
mnist,1,0.8,0.9,128,0.1885,0.9529
mnist,1,0.8,0.9,129,0.1879,0.9533
mnist,1,0.8,0.9,130,0.1865,0.9551
mnist,1,0.8,0.9,131,0.1876,0.9549
mnist,1,0.8,0.9,132,0.1825,0.9554
mnist,1,0.8,0.9,133,0.184,0.9541
mnist,1,0.8,0.9,134,0.1775,0.9551
mnist,1,0.8,0.9,135,0.1804,0.9549
mnist,1,0.8,0.9,136,0.1736,0.9557
mnist,1,0.8,0.9,137,0.1811,0.9543
mnist,1,0.8,0.9,138,0.1733,0.9551
mnist,1,0.8,0.9,139,0.1716,0.9562
mnist,1,0.8,0.9,140,0.1712,0.956
mnist,1,0.8,0.9,141,0.1735,0.9567
mnist,1,0.8,0.9,142,0.1697,0.9573
mnist,1,0.8,0.9,143,0.1688,0.9557
mnist,1,0.8,0.9,144,0.1664,0.9564
mnist,1,0.8,0.9,145,0.1693,0.958
mnist,1,0.8,0.9,146,0.1634,0.9556
mnist,1,0.8,0.9,147,0.1654,0.9561
mnist,1,0.8,0.9,148,0.1604,0.9599
mnist,1,0.8,0.9,149,0.1626,0.9579
mnist,1,0.8,0.9,150,0.1604,0.9574
mnist,1,0.8,0.9,151,0.162,0.9574
mnist,1,0.8,0.9,152,0.1594,0.9558
mnist,1,0.8,0.9,153,0.1576,0.9574
mnist,1,0.8,0.9,154,0.1586,0.9593
mnist,1,0.8,0.9,155,0.1556,0.9581
mnist,1,0.8,0.9,156,0.1538,0.9582
mnist,1,0.8,0.9,157,0.1549,0.9597
mnist,1,0.8,0.9,158,0.1547,0.9583
mnist,1,0.8,0.9,159,0.1538,0.9595
mnist,1,0.8,0.9,160,0.1486,0.9599
mnist,1,0.8,0.9,161,0.1509,0.9595
mnist,1,0.8,0.9,162,0.1492,0.9601
mnist,1,0.8,0.9,163,0.1477,0.9609
mnist,1,0.8,0.9,164,0.1485,0.9603
mnist,1,0.8,0.9,165,0.1473,0.9603
mnist,1,0.8,0.9,166,0.1465,0.9601
mnist,1,0.8,0.9,167,0.1456,0.9603
mnist,1,0.8,0.9,168,0.1426,0.9606
mnist,1,0.8,0.9,169,0.1414,0.9602
mnist,1,0.8,0.9,170,0.1443,0.9607
mnist,1,0.8,0.9,171,0.1426,0.9605
mnist,1,0.8,0.9,172,0.1408,0.9614
mnist,1,0.8,0.9,173,0.1407,0.9602
mnist,1,0.8,0.9,174,0.1403,0.9607
mnist,1,0.8,0.9,175,0.1382,0.9617
mnist,1,0.8,0.9,176,0.14,0.9613
mnist,1,0.8,0.9,177,0.1385,0.9611
mnist,1,0.8,0.9,178,0.1352,0.9616
mnist,1,0.8,0.9,179,0.1375,0.9619
mnist,1,0.8,0.9,180,0.1372,0.9628
mnist,1,0.8,0.9,181,0.1374,0.9621
mnist,1,0.8,0.9,182,0.1332,0.9626
mnist,1,0.8,0.9,183,0.1331,0.963
mnist,1,0.8,0.9,184,0.1323,0.9615
mnist,1,0.8,0.9,185,0.1341,0.963
mnist,1,0.8,0.9,186,0.131,0.963
mnist,1,0.8,0.9,187,0.1292,0.9614
mnist,1,0.8,0.9,188,0.1312,0.9627
mnist,1,0.8,0.9,189,0.1294,0.9629
mnist,1,0.8,0.9,190,0.129,0.9635
mnist,1,0.8,0.9,191,0.1289,0.9633
mnist,1,0.8,0.9,192,0.1282,0.9627
mnist,1,0.8,0.9,193,0.1276,0.9643
mnist,1,0.8,0.9,194,0.1259,0.964
mnist,1,0.8,0.9,195,0.1256,0.964
mnist,1,0.8,0.9,196,0.1239,0.9644
mnist,1,0.8,0.9,197,0.1249,0.9642
mnist,1,0.8,0.9,198,0.1256,0.9652
mnist,1,0.8,0.9,199,0.1225,0.9647
mnist,1,0.8,0.9,200,0.121,0.9655
mnist,1,0.5,0.1,1,2.0445,0.7744
mnist,1,0.5,0.1,2,0.767,0.8687
mnist,1,0.5,0.1,3,0.5307,0.9021
mnist,1,0.5,0.1,4,0.4214,0.9179
mnist,1,0.5,0.1,5,0.3629,0.9269
mnist,1,0.5,0.1,6,0.3279,0.9336
mnist,1,0.5,0.1,7,0.3022,0.9383
mnist,1,0.5,0.1,8,0.28,0.9416
mnist,1,0.5,0.1,9,0.261,0.9447
mnist,1,0.5,0.1,10,0.2488,0.9475
mnist,1,0.5,0.1,11,0.2351,0.9504
mnist,1,0.5,0.1,12,0.2262,0.9544
mnist,1,0.5,0.1,13,0.2162,0.9565
mnist,1,0.5,0.1,14,0.2106,0.9577
mnist,1,0.5,0.1,15,0.1981,0.9592
mnist,1,0.5,0.1,16,0.1981,0.9604
mnist,1,0.5,0.1,17,0.1907,0.9615
mnist,1,0.5,0.1,18,0.1832,0.9618
mnist,1,0.5,0.1,19,0.1811,0.963
mnist,1,0.5,0.1,20,0.1768,0.9641
mnist,1,0.5,0.1,21,0.1713,0.9647
mnist,1,0.5,0.1,22,0.1684,0.9659
mnist,1,0.5,0.1,23,0.1665,0.9664
mnist,1,0.5,0.1,24,0.1633,0.9669
mnist,1,0.5,0.1,25,0.1588,0.967
mnist,1,0.5,0.1,26,0.1551,0.9681
mnist,1,0.5,0.1,27,0.1522,0.9691
mnist,1,0.5,0.1,28,0.1521,0.9695
mnist,1,0.5,0.1,29,0.1473,0.9699
mnist,1,0.5,0.1,30,0.1433,0.9698
mnist,1,0.5,0.1,31,0.1392,0.9701
mnist,1,0.5,0.1,32,0.1391,0.9703
mnist,1,0.5,0.1,33,0.1364,0.9707
mnist,1,0.5,0.1,34,0.1362,0.9709
mnist,1,0.5,0.1,35,0.133,0.9715
mnist,1,0.5,0.1,36,0.1306,0.9719
mnist,1,0.5,0.1,37,0.13,0.9726
mnist,1,0.5,0.1,38,0.1281,0.973
mnist,1,0.5,0.1,39,0.1243,0.9734
mnist,1,0.5,0.1,40,0.1258,0.9736
mnist,1,0.5,0.1,41,0.1237,0.974
mnist,1,0.5,0.1,42,0.122,0.9745
mnist,1,0.5,0.1,43,0.1197,0.9749
mnist,1,0.5,0.1,44,0.1167,0.9748
mnist,1,0.5,0.1,45,0.116,0.9751
mnist,1,0.5,0.1,46,0.1165,0.9752
mnist,1,0.5,0.1,47,0.1134,0.9756
mnist,1,0.5,0.1,48,0.1134,0.9759
mnist,1,0.5,0.1,49,0.1125,0.9761
mnist,1,0.5,0.1,50,0.1116,0.9766
mnist,1,0.5,0.1,51,0.1103,0.9772
mnist,1,0.5,0.1,52,0.1074,0.9772
mnist,1,0.5,0.1,53,0.106,0.9773
mnist,1,0.5,0.1,54,0.1055,0.9777
mnist,1,0.5,0.1,55,0.1061,0.9778
mnist,1,0.5,0.1,56,0.1035,0.9779
mnist,1,0.5,0.1,57,0.1026,0.9781
mnist,1,0.5,0.1,58,0.1017,0.9783
mnist,1,0.5,0.1,59,0.1018,0.9789
mnist,1,0.5,0.1,60,0.1009,0.9791
mnist,1,0.5,0.1,61,0.1002,0.9789
mnist,1,0.5,0.1,62,0.0972,0.9791
mnist,1,0.5,0.1,63,0.0971,0.9792
mnist,1,0.5,0.1,64,0.0955,0.9796
mnist,1,0.5,0.1,65,0.0966,0.9795
mnist,1,0.5,0.1,66,0.0952,0.9798
mnist,1,0.5,0.1,67,0.0921,0.9806
mnist,1,0.5,0.1,68,0.093,0.981
mnist,1,0.5,0.1,69,0.0905,0.9811
mnist,1,0.5,0.1,70,0.0928,0.9813
mnist,1,0.5,0.1,71,0.0891,0.9815
mnist,1,0.5,0.1,72,0.0896,0.9818
mnist,1,0.5,0.1,73,0.0878,0.982
mnist,1,0.5,0.1,74,0.0889,0.9821
mnist,1,0.5,0.1,75,0.0879,0.9822
mnist,1,0.5,0.1,76,0.0863,0.9821
mnist,1,0.5,0.1,77,0.0848,0.9822
mnist,1,0.5,0.1,78,0.0842,0.9825
mnist,1,0.5,0.1,79,0.0829,0.9831
mnist,1,0.5,0.1,80,0.0842,0.9831
mnist,1,0.5,0.1,81,0.0823,0.9831
mnist,1,0.5,0.1,82,0.0838,0.983
mnist,1,0.5,0.1,83,0.082,0.9832
mnist,1,0.5,0.1,84,0.0809,0.9833
mnist,1,0.5,0.1,85,0.0795,0.9833
mnist,1,0.5,0.1,86,0.0811,0.9833
mnist,1,0.5,0.1,87,0.0778,0.9833
mnist,1,0.5,0.1,88,0.079,0.9834
mnist,1,0.5,0.1,89,0.0787,0.9837
mnist,1,0.5,0.1,90,0.0765,0.9837
mnist,1,0.5,0.1,91,0.0759,0.9839
mnist,1,0.5,0.1,92,0.076,0.9842
mnist,1,0.5,0.1,93,0.0771,0.9842
mnist,1,0.5,0.1,94,0.0763,0.9843
mnist,1,0.5,0.1,95,0.0737,0.9845
mnist,1,0.5,0.1,96,0.0739,0.9846
mnist,1,0.5,0.1,97,0.0738,0.9848
mnist,1,0.5,0.1,98,0.0733,0.9848
mnist,1,0.5,0.1,99,0.0735,0.9848
mnist,1,0.5,0.1,100,0.0684,0.985
mnist,1,0.5,0.1,101,0.073,0.985
mnist,1,0.5,0.1,102,0.0715,0.9852
mnist,1,0.5,0.1,103,0.071,0.9853
mnist,1,0.5,0.1,104,0.0693,0.9852
mnist,1,0.5,0.1,105,0.0689,0.9853
mnist,1,0.5,0.1,106,0.0696,0.9852
mnist,1,0.5,0.1,107,0.0696,0.9852
mnist,1,0.5,0.1,108,0.0674,0.9851
mnist,1,0.5,0.1,109,0.0686,0.9851
mnist,1,0.5,0.1,110,0.0667,0.9852
mnist,1,0.5,0.1,111,0.0678,0.9852
mnist,1,0.5,0.1,112,0.066,0.9853
mnist,1,0.5,0.1,113,0.0646,0.9853
mnist,1,0.5,0.1,114,0.0655,0.9852
mnist,1,0.5,0.1,115,0.0664,0.9853
mnist,1,0.5,0.1,116,0.0646,0.9854
mnist,1,0.5,0.1,117,0.0659,0.9854
mnist,1,0.5,0.1,118,0.0639,0.9854
mnist,1,0.5,0.1,119,0.0645,0.9854
mnist,1,0.5,0.1,120,0.0657,0.9854
mnist,1,0.5,0.1,121,0.0634,0.9855
mnist,1,0.5,0.1,122,0.0623,0.9855
mnist,1,0.5,0.1,123,0.063,0.9855
mnist,1,0.5,0.1,124,0.0623,0.9855
mnist,1,0.5,0.1,125,0.0607,0.9856
mnist,1,0.5,0.1,126,0.0604,0.9855
mnist,1,0.5,0.1,127,0.0608,0.9855
mnist,1,0.5,0.1,128,0.0616,0.9856
mnist,1,0.5,0.1,129,0.0619,0.9855
mnist,1,0.5,0.1,130,0.0609,0.9854
mnist,1,0.5,0.1,131,0.0602,0.9853
mnist,1,0.5,0.1,132,0.0612,0.9853
mnist,1,0.5,0.1,133,0.0585,0.9855
mnist,1,0.5,0.1,134,0.0592,0.9854
mnist,1,0.5,0.1,135,0.0602,0.9855
mnist,1,0.5,0.1,136,0.0583,0.9855
mnist,1,0.5,0.1,137,0.0582,0.9854
mnist,1,0.5,0.1,138,0.0572,0.9853
mnist,1,0.5,0.1,139,0.057,0.9853
mnist,1,0.5,0.1,140,0.0581,0.9854
mnist,1,0.5,0.1,141,0.0557,0.9854
mnist,1,0.5,0.1,142,0.0581,0.9854
mnist,1,0.5,0.1,143,0.0569,0.9853
mnist,1,0.5,0.1,144,0.055,0.9853
mnist,1,0.5,0.1,145,0.0563,0.9853
mnist,1,0.5,0.1,146,0.0555,0.9853
mnist,1,0.5,0.1,147,0.0548,0.9851
mnist,1,0.5,0.1,148,0.056,0.9851
mnist,1,0.5,0.1,149,0.0538,0.9851
mnist,1,0.5,0.1,150,0.0546,0.9851
mnist,1,0.5,0.1,151,0.0542,0.985
mnist,1,0.5,0.1,152,0.0533,0.9851
mnist,1,0.5,0.1,153,0.0515,0.9851
mnist,1,0.5,0.1,154,0.0534,0.9853
mnist,1,0.5,0.1,155,0.0539,0.9853
mnist,1,0.5,0.1,156,0.0536,0.9854
mnist,1,0.5,0.1,157,0.0518,0.9854
mnist,1,0.5,0.1,158,0.0528,0.9854
mnist,1,0.5,0.1,159,0.054,0.9854
mnist,1,0.5,0.1,160,0.0534,0.9855
mnist,1,0.5,0.1,161,0.0539,0.9856
mnist,1,0.5,0.1,162,0.0509,0.9857
mnist,1,0.5,0.1,163,0.0522,0.9857
mnist,1,0.5,0.1,164,0.0515,0.9858
mnist,1,0.5,0.1,165,0.0502,0.9859
mnist,1,0.5,0.1,166,0.0506,0.986
mnist,1,0.5,0.1,167,0.0507,0.9858
mnist,1,0.5,0.1,168,0.0508,0.9859
mnist,1,0.5,0.1,169,0.0497,0.9859
mnist,1,0.5,0.1,170,0.0498,0.9859
mnist,1,0.5,0.1,171,0.0495,0.9859
mnist,1,0.5,0.1,172,0.0488,0.9858
mnist,1,0.5,0.1,173,0.0506,0.9861
mnist,1,0.5,0.1,174,0.0487,0.986
mnist,1,0.5,0.1,175,0.0491,0.9858
mnist,1,0.5,0.1,176,0.0464,0.986
mnist,1,0.5,0.1,177,0.0478,0.986
mnist,1,0.5,0.1,178,0.0488,0.986
mnist,1,0.5,0.1,179,0.0472,0.9861
mnist,1,0.5,0.1,180,0.047,0.986
mnist,1,0.5,0.1,181,0.0463,0.986
mnist,1,0.5,0.1,182,0.049,0.9859
mnist,1,0.5,0.1,183,0.0471,0.9861
mnist,1,0.5,0.1,184,0.048,0.9861
mnist,1,0.5,0.1,185,0.0459,0.9862
mnist,1,0.5,0.1,186,0.0477,0.9862
mnist,1,0.5,0.1,187,0.0468,0.9861
mnist,1,0.5,0.1,188,0.0464,0.9862
mnist,1,0.5,0.1,189,0.0456,0.9862
mnist,1,0.5,0.1,190,0.0457,0.9863
mnist,1,0.5,0.1,191,0.0443,0.9863
mnist,1,0.5,0.1,192,0.0447,0.9862
mnist,1,0.5,0.1,193,0.0447,0.9864
mnist,1,0.5,0.1,194,0.0441,0.9866
mnist,1,0.5,0.1,195,0.0447,0.9865
mnist,1,0.5,0.1,196,0.0452,0.9866
mnist,1,0.5,0.1,197,0.0434,0.9867
mnist,1,0.5,0.1,198,0.0436,0.9867
mnist,1,0.5,0.1,199,0.0437,0.9866
mnist,1,0.5,0.1,200,0.0431,0.9866
mnist,1,0.4,0.8,1,2.1983,0.883
mnist,1,0.4,0.8,2,0.4224,0.9171
mnist,1,0.4,0.8,3,0.318,0.9323
mnist,1,0.4,0.8,4,0.2612,0.9431
mnist,1,0.4,0.8,5,0.2286,0.9491
mnist,1,0.4,0.8,6,0.2085,0.9527
mnist,1,0.4,0.8,7,0.1911,0.9564
mnist,1,0.4,0.8,8,0.1797,0.9601
mnist,1,0.4,0.8,9,0.167,0.9619
mnist,1,0.4,0.8,10,0.1589,0.9638
mnist,1,0.4,0.8,11,0.1535,0.9651
mnist,1,0.4,0.8,12,0.1455,0.9674
mnist,1,0.4,0.8,13,0.1417,0.9685
mnist,1,0.4,0.8,14,0.137,0.9697
mnist,1,0.4,0.8,15,0.1345,0.9704
mnist,1,0.4,0.8,16,0.1317,0.9714
mnist,1,0.4,0.8,17,0.1268,0.9716
mnist,1,0.4,0.8,18,0.1232,0.9729
mnist,1,0.4,0.8,19,0.1211,0.9728
mnist,1,0.4,0.8,20,0.1176,0.9734
mnist,1,0.4,0.8,21,0.1164,0.9738
mnist,1,0.4,0.8,22,0.1146,0.9743
mnist,1,0.4,0.8,23,0.1124,0.9745
mnist,1,0.4,0.8,24,0.1109,0.9747
mnist,1,0.4,0.8,25,0.1076,0.9749
mnist,1,0.4,0.8,26,0.1067,0.9753
mnist,1,0.4,0.8,27,0.1051,0.9752
mnist,1,0.4,0.8,28,0.1044,0.9755
mnist,1,0.4,0.8,29,0.1014,0.9756
mnist,1,0.4,0.8,30,0.1015,0.9759
mnist,1,0.4,0.8,31,0.1005,0.9758
mnist,1,0.4,0.8,32,0.0981,0.9759
mnist,1,0.4,0.8,33,0.0985,0.976
mnist,1,0.4,0.8,34,0.0951,0.9763
mnist,1,0.4,0.8,35,0.098,0.9762
mnist,1,0.4,0.8,36,0.095,0.9762
mnist,1,0.4,0.8,37,0.0911,0.9768
mnist,1,0.4,0.8,38,0.0916,0.9764
mnist,1,0.4,0.8,39,0.0927,0.9767
mnist,1,0.4,0.8,40,0.089,0.977
mnist,1,0.4,0.8,41,0.0883,0.977
mnist,1,0.4,0.8,42,0.088,0.9769
mnist,1,0.4,0.8,43,0.0861,0.9767
mnist,1,0.4,0.8,44,0.0879,0.9771
mnist,1,0.4,0.8,45,0.0855,0.9774
mnist,1,0.4,0.8,46,0.0861,0.9774
mnist,1,0.4,0.8,47,0.0847,0.9781
mnist,1,0.4,0.8,48,0.0848,0.9779
mnist,1,0.4,0.8,49,0.0833,0.9784
mnist,1,0.4,0.8,50,0.0818,0.9785
mnist,1,0.4,0.8,51,0.082,0.9785
mnist,1,0.4,0.8,52,0.082,0.9786
mnist,1,0.4,0.8,53,0.0804,0.9792
mnist,1,0.4,0.8,54,0.0793,0.9791
mnist,1,0.4,0.8,55,0.0792,0.979
mnist,1,0.4,0.8,56,0.0792,0.9792
mnist,1,0.4,0.8,57,0.076,0.9794
mnist,1,0.4,0.8,58,0.0769,0.9796
mnist,1,0.4,0.8,59,0.079,0.9795
mnist,1,0.4,0.8,60,0.0747,0.9796
mnist,1,0.4,0.8,61,0.0769,0.9795
mnist,1,0.4,0.8,62,0.0751,0.9796
mnist,1,0.4,0.8,63,0.0735,0.9798
mnist,1,0.4,0.8,64,0.0747,0.9798
mnist,1,0.4,0.8,65,0.0733,0.9799
mnist,1,0.4,0.8,66,0.0727,0.9802
mnist,1,0.4,0.8,67,0.0723,0.98
mnist,1,0.4,0.8,68,0.0729,0.9803
mnist,1,0.4,0.8,69,0.0704,0.9803
mnist,1,0.4,0.8,70,0.0715,0.9805
mnist,1,0.4,0.8,71,0.0709,0.9805
mnist,1,0.4,0.8,72,0.0702,0.9805
mnist,1,0.4,0.8,73,0.0694,0.9808
mnist,1,0.4,0.8,74,0.0694,0.9805
mnist,1,0.4,0.8,75,0.0693,0.9808
mnist,1,0.4,0.8,76,0.0679,0.9811
mnist,1,0.4,0.8,77,0.0679,0.9812
mnist,1,0.4,0.8,78,0.069,0.9813
mnist,1,0.4,0.8,79,0.0658,0.9814
mnist,1,0.4,0.8,80,0.0675,0.9815
mnist,1,0.4,0.8,81,0.0666,0.9815
mnist,1,0.4,0.8,82,0.0664,0.9816
mnist,1,0.4,0.8,83,0.0661,0.9819
mnist,1,0.4,0.8,84,0.0658,0.9818
mnist,1,0.4,0.8,85,0.0647,0.9819
mnist,1,0.4,0.8,86,0.0644,0.9822
mnist,1,0.4,0.8,87,0.064,0.9821
mnist,1,0.4,0.8,88,0.0646,0.9824
mnist,1,0.4,0.8,89,0.063,0.9822
mnist,1,0.4,0.8,90,0.0638,0.9824
mnist,1,0.4,0.8,91,0.0636,0.9826
mnist,1,0.4,0.8,92,0.062,0.9825
mnist,1,0.4,0.8,93,0.0618,0.9827
mnist,1,0.4,0.8,94,0.0629,0.9829
mnist,1,0.4,0.8,95,0.0601,0.983
mnist,1,0.4,0.8,96,0.0617,0.9829
mnist,1,0.4,0.8,97,0.0615,0.9833
mnist,1,0.4,0.8,98,0.0596,0.983
mnist,1,0.4,0.8,99,0.0613,0.9836
mnist,1,0.4,0.8,100,0.0594,0.9833
mnist,1,0.4,0.8,101,0.059,0.9832
mnist,1,0.4,0.8,102,0.0612,0.9832
mnist,1,0.4,0.8,103,0.0579,0.9837
mnist,1,0.4,0.8,104,0.0596,0.9837
mnist,1,0.4,0.8,105,0.0587,0.9837
mnist,1,0.4,0.8,106,0.0586,0.9838
mnist,1,0.4,0.8,107,0.0582,0.984
mnist,1,0.4,0.8,108,0.0574,0.9842
mnist,1,0.4,0.8,109,0.0576,0.9841
mnist,1,0.4,0.8,110,0.0578,0.984
mnist,1,0.4,0.8,111,0.0566,0.9842
mnist,1,0.4,0.8,112,0.0568,0.9843
mnist,1,0.4,0.8,113,0.0573,0.9838
mnist,1,0.4,0.8,114,0.0559,0.9843
mnist,1,0.4,0.8,115,0.0573,0.9842
mnist,1,0.4,0.8,116,0.0558,0.9843
mnist,1,0.4,0.8,117,0.057,0.9845
mnist,1,0.4,0.8,118,0.0549,0.9846
mnist,1,0.4,0.8,119,0.0556,0.9845
mnist,1,0.4,0.8,120,0.0551,0.9844
mnist,1,0.4,0.8,121,0.0551,0.9848
mnist,1,0.4,0.8,122,0.0538,0.9847
mnist,1,0.4,0.8,123,0.0539,0.985
mnist,1,0.4,0.8,124,0.055,0.9849
mnist,1,0.4,0.8,125,0.0525,0.9851
mnist,1,0.4,0.8,126,0.054,0.985
mnist,1,0.4,0.8,127,0.053,0.9849
mnist,1,0.4,0.8,128,0.0528,0.9852
mnist,1,0.4,0.8,129,0.0532,0.9853
mnist,1,0.4,0.8,130,0.0524,0.9853
mnist,1,0.4,0.8,131,0.0524,0.9852
mnist,1,0.4,0.8,132,0.0531,0.9853
mnist,1,0.4,0.8,133,0.0511,0.9851
mnist,1,0.4,0.8,134,0.0515,0.9851
mnist,1,0.4,0.8,135,0.051,0.9852
mnist,1,0.4,0.8,136,0.0519,0.9853
mnist,1,0.4,0.8,137,0.0511,0.9852
mnist,1,0.4,0.8,138,0.0517,0.9853
mnist,1,0.4,0.8,139,0.0501,0.9856
mnist,1,0.4,0.8,140,0.0503,0.986
mnist,1,0.4,0.8,141,0.0518,0.9855
mnist,1,0.4,0.8,142,0.0493,0.9857
mnist,1,0.4,0.8,143,0.0494,0.9856
mnist,1,0.4,0.8,144,0.0503,0.9856
mnist,1,0.4,0.8,145,0.0493,0.9858
mnist,1,0.4,0.8,146,0.0497,0.986
mnist,1,0.4,0.8,147,0.0491,0.9861
mnist,1,0.4,0.8,148,0.049,0.9861
mnist,1,0.4,0.8,149,0.0493,0.9862
mnist,1,0.4,0.8,150,0.0492,0.9859
mnist,1,0.4,0.8,151,0.0487,0.986
mnist,1,0.4,0.8,152,0.0478,0.9862
mnist,1,0.4,0.8,153,0.0477,0.9859
mnist,1,0.4,0.8,154,0.0479,0.9862
mnist,1,0.4,0.8,155,0.0493,0.9862
mnist,1,0.4,0.8,156,0.0462,0.9859
mnist,1,0.4,0.8,157,0.0487,0.9861
mnist,1,0.4,0.8,158,0.0467,0.9861
mnist,1,0.4,0.8,159,0.048,0.9863
mnist,1,0.4,0.8,160,0.0476,0.9862
mnist,1,0.4,0.8,161,0.0473,0.9863
mnist,1,0.4,0.8,162,0.0468,0.9862
mnist,1,0.4,0.8,163,0.0464,0.9862
mnist,1,0.4,0.8,164,0.0471,0.9865
mnist,1,0.4,0.8,165,0.046,0.9863
mnist,1,0.4,0.8,166,0.046,0.9865
mnist,1,0.4,0.8,167,0.0449,0.9866
mnist,1,0.4,0.8,168,0.0467,0.9866
mnist,1,0.4,0.8,169,0.0454,0.9867
mnist,1,0.4,0.8,170,0.0449,0.9866
mnist,1,0.4,0.8,171,0.0444,0.9865
mnist,1,0.4,0.8,172,0.0441,0.9868
mnist,1,0.4,0.8,173,0.0447,0.9868
mnist,1,0.4,0.8,174,0.045,0.9866
mnist,1,0.4,0.8,175,0.0447,0.9867
mnist,1,0.4,0.8,176,0.0447,0.9866
mnist,1,0.4,0.8,177,0.0452,0.9871
mnist,1,0.4,0.8,178,0.0439,0.9868
mnist,1,0.4,0.8,179,0.0433,0.987
mnist,1,0.4,0.8,180,0.0453,0.9868
mnist,1,0.4,0.8,181,0.043,0.9867
mnist,1,0.4,0.8,182,0.0438,0.9869
mnist,1,0.4,0.8,183,0.0431,0.9867
mnist,1,0.4,0.8,184,0.0432,0.9864
mnist,1,0.4,0.8,185,0.0436,0.9867
mnist,1,0.4,0.8,186,0.0428,0.9868
mnist,1,0.4,0.8,187,0.0432,0.9867
mnist,1,0.4,0.8,188,0.0422,0.9868
mnist,1,0.4,0.8,189,0.0426,0.9869
mnist,1,0.4,0.8,190,0.0423,0.9869
mnist,1,0.4,0.8,191,0.0418,0.9869
mnist,1,0.4,0.8,192,0.0415,0.9868
mnist,1,0.4,0.8,193,0.0428,0.9869
mnist,1,0.4,0.8,194,0.0421,0.9868
mnist,1,0.4,0.8,195,0.0408,0.9868
mnist,1,0.4,0.8,196,0.0423,0.9868
mnist,1,0.4,0.8,197,0.0405,0.987
mnist,1,0.4,0.8,198,0.0411,0.9871
mnist,1,0.4,0.8,199,0.0406,0.9871
mnist,1,0.4,0.8,200,0.0407,0.9871
mnist,1,0.5,0.6,1,2.7947,0.2674
mnist,1,0.5,0.6,2,2.2347,0.3107
mnist,1,0.5,0.6,3,2.1721,0.3666
mnist,1,0.5,0.6,4,2.0362,0.4525
mnist,1,0.5,0.6,5,1.6986,0.5724
mnist,1,0.5,0.6,6,1.1598,0.7391
mnist,1,0.5,0.6,7,0.8863,0.7882
mnist,1,0.5,0.6,8,0.7485,0.8253
mnist,1,0.5,0.6,9,0.6501,0.8479
mnist,1,0.5,0.6,10,0.5852,0.862
mnist,1,0.5,0.6,11,0.5347,0.8724
mnist,1,0.5,0.6,12,0.498,0.8816
mnist,1,0.5,0.6,13,0.4655,0.8874
mnist,1,0.5,0.6,14,0.4392,0.8932
mnist,1,0.5,0.6,15,0.4177,0.8972
mnist,1,0.5,0.6,16,0.399,0.9028
mnist,1,0.5,0.6,17,0.384,0.9064
mnist,1,0.5,0.6,18,0.3674,0.9098
mnist,1,0.5,0.6,19,0.3545,0.9117
mnist,1,0.5,0.6,20,0.3442,0.9146
mnist,1,0.5,0.6,21,0.3346,0.9165
mnist,1,0.5,0.6,22,0.3262,0.9185
mnist,1,0.5,0.6,23,0.3146,0.9214
mnist,1,0.5,0.6,24,0.3095,0.9226
mnist,1,0.5,0.6,25,0.298,0.9234
mnist,1,0.5,0.6,26,0.2959,0.9253
mnist,1,0.5,0.6,27,0.2882,0.9272
mnist,1,0.5,0.6,28,0.2823,0.9281
mnist,1,0.5,0.6,29,0.2752,0.9293
mnist,1,0.5,0.6,30,0.2706,0.9308
mnist,1,0.5,0.6,31,0.2655,0.9318
mnist,1,0.5,0.6,32,0.2599,0.9331
mnist,1,0.5,0.6,33,0.2573,0.9343
mnist,1,0.5,0.6,34,0.252,0.9354
mnist,1,0.5,0.6,35,0.2466,0.9364
mnist,1,0.5,0.6,36,0.2448,0.9367
mnist,1,0.5,0.6,37,0.2405,0.9376
mnist,1,0.5,0.6,38,0.2366,0.9386
mnist,1,0.5,0.6,39,0.2333,0.9394
mnist,1,0.5,0.6,40,0.2303,0.9405
mnist,1,0.5,0.6,41,0.2262,0.9416
mnist,1,0.5,0.6,42,0.221,0.9419
mnist,1,0.5,0.6,43,0.2204,0.943
mnist,1,0.5,0.6,44,0.217,0.9443
mnist,1,0.5,0.6,45,0.2146,0.9451
mnist,1,0.5,0.6,46,0.2113,0.9452
mnist,1,0.5,0.6,47,0.2085,0.9458
mnist,1,0.5,0.6,48,0.2056,0.9461
mnist,1,0.5,0.6,49,0.2036,0.9467
mnist,1,0.5,0.6,50,0.2002,0.9474
mnist,1,0.5,0.6,51,0.2,0.9481
mnist,1,0.5,0.6,52,0.1958,0.9484
mnist,1,0.5,0.6,53,0.1938,0.9489
mnist,1,0.5,0.6,54,0.1929,0.9496
mnist,1,0.5,0.6,55,0.1899,0.9503
mnist,1,0.5,0.6,56,0.1889,0.9509
mnist,1,0.5,0.6,57,0.1861,0.9505
mnist,1,0.5,0.6,58,0.1832,0.9517
mnist,1,0.5,0.6,59,0.1829,0.9525
mnist,1,0.5,0.6,60,0.1778,0.9528
mnist,1,0.5,0.6,61,0.1792,0.9535
mnist,1,0.5,0.6,62,0.1762,0.9537
mnist,1,0.5,0.6,63,0.1776,0.9544
mnist,1,0.5,0.6,64,0.1723,0.9547
mnist,1,0.5,0.6,65,0.1731,0.9553
mnist,1,0.5,0.6,66,0.1697,0.9559
mnist,1,0.5,0.6,67,0.1678,0.9567
mnist,1,0.5,0.6,68,0.1677,0.957
