dataset,trial,alpha,beta,epoch,loss,val_accuracy
cifar100,1,0.3,0.9,112,4.5112,0.0373
cifar100,1,0.3,0.9,113,4.5083,0.038
cifar100,1,0.3,0.9,114,4.508,0.0392
cifar100,1,0.3,0.9,115,4.5055,0.0395
cifar100,1,0.3,0.9,116,4.505,0.0396
cifar100,1,0.3,0.9,117,4.503,0.0402
cifar100,1,0.3,0.9,118,4.5001,0.0418
cifar100,1,0.3,0.9,119,4.4982,0.0423
cifar100,1,0.3,0.9,120,4.4975,0.0424
cifar100,1,0.3,0.9,121,4.4949,0.043
cifar100,1,0.3,0.9,122,4.4929,0.044
cifar100,1,0.3,0.9,123,4.4911,0.0445
cifar100,1,0.3,0.9,124,4.4895,0.0453
cifar100,1,0.3,0.9,125,4.4881,0.0458
cifar100,1,0.3,0.9,126,4.4853,0.0459
cifar100,1,0.3,0.9,127,4.4842,0.0463
cifar100,1,0.3,0.9,128,4.48,0.0474
cifar100,1,0.3,0.9,129,4.4805,0.0474
cifar100,1,0.3,0.9,130,4.4761,0.0482
cifar100,1,0.3,0.9,131,4.4757,0.0487
cifar100,1,0.3,0.9,132,4.4745,0.0489
cifar100,1,0.3,0.9,133,4.4699,0.0496
cifar100,1,0.3,0.9,134,4.4692,0.0494
cifar100,1,0.3,0.9,135,4.4661,0.0502
cifar100,1,0.3,0.9,136,4.4632,0.0499
cifar100,1,0.3,0.9,137,4.4634,0.0505
cifar100,1,0.3,0.9,138,4.4592,0.0509
cifar100,1,0.3,0.9,139,4.4582,0.0512
cifar100,1,0.3,0.9,140,4.4536,0.0518
cifar100,1,0.3,0.9,141,4.4542,0.0517
cifar100,1,0.3,0.9,142,4.4516,0.0522
cifar100,1,0.3,0.9,143,4.448,0.0521
cifar100,1,0.3,0.9,144,4.4465,0.0525
cifar100,1,0.3,0.9,145,4.442,0.0526
cifar100,1,0.3,0.9,146,4.441,0.0533
cifar100,1,0.3,0.9,147,4.4388,0.0536
cifar100,1,0.3,0.9,148,4.4355,0.0537
cifar100,1,0.3,0.9,149,4.4329,0.0537
cifar100,1,0.3,0.9,150,4.4316,0.0541
cifar100,1,0.3,0.9,151,4.4295,0.055
cifar100,1,0.3,0.9,152,4.4259,0.0544
cifar100,1,0.3,0.9,153,4.4214,0.0543
cifar100,1,0.3,0.9,154,4.4209,0.0543
cifar100,1,0.3,0.9,155,4.4206,0.0544
cifar100,1,0.3,0.9,156,4.4159,0.0545
cifar100,1,0.3,0.9,157,4.4135,0.0546
cifar100,1,0.3,0.9,158,4.411,0.0548
cifar100,1,0.3,0.9,159,4.4093,0.0549
cifar100,1,0.3,0.9,160,4.4062,0.0548
cifar100,1,0.3,0.9,161,4.4036,0.0546
cifar100,1,0.3,0.9,162,4.4018,0.0551
cifar100,1,0.3,0.9,163,4.3997,0.0553
cifar100,1,0.3,0.9,164,4.3944,0.0555
cifar100,1,0.3,0.9,165,4.3941,0.0557
cifar100,1,0.3,0.9,166,4.3928,0.056
cifar100,1,0.3,0.9,167,4.3878,0.0559
cifar100,1,0.3,0.9,168,4.3873,0.0561
cifar100,1,0.3,0.9,169,4.3814,0.0563
cifar100,1,0.3,0.9,170,4.3828,0.0564
cifar100,1,0.3,0.9,171,4.3755,0.0568
cifar100,1,0.3,0.9,172,4.3763,0.0567
cifar100,1,0.3,0.9,173,4.3723,0.057
cifar100,1,0.3,0.9,174,4.368,0.0571
cifar100,1,0.3,0.9,175,4.3656,0.0571
cifar100,1,0.3,0.9,176,4.366,0.0572
cifar100,1,0.3,0.9,177,4.3654,0.0574
cifar100,1,0.3,0.9,178,4.3596,0.0573
cifar100,1,0.3,0.9,179,4.3557,0.058
cifar100,1,0.3,0.9,180,4.3548,0.0588
cifar100,1,0.3,0.9,181,4.3533,0.058
cifar100,1,0.3,0.9,182,4.3487,0.0588
cifar100,1,0.3,0.9,183,4.3485,0.0589
cifar100,1,0.3,0.9,184,4.3466,0.059
cifar100,1,0.3,0.9,185,4.3447,0.0586
cifar100,1,0.3,0.9,186,4.3377,0.0587
cifar100,1,0.3,0.9,187,4.3399,0.0594
cifar100,1,0.3,0.9,188,4.3348,0.0595
cifar100,1,0.3,0.9,189,4.3338,0.06
cifar100,1,0.3,0.9,190,4.3295,0.0602
cifar100,1,0.3,0.9,191,4.3289,0.0604
cifar100,1,0.3,0.9,192,4.3224,0.0608
cifar100,1,0.3,0.9,193,4.3236,0.0609
cifar100,1,0.3,0.9,194,4.3206,0.0614
cifar100,1,0.3,0.9,195,4.3211,0.0613
cifar100,1,0.3,0.9,196,4.3158,0.0616
cifar100,1,0.3,0.9,197,4.3135,0.0616
cifar100,1,0.3,0.9,198,4.3107,0.0622
cifar100,1,0.3,0.9,199,4.312,0.0627
cifar100,1,0.3,0.9,200,4.3053,0.0627
cifar100,1,0.2,0.7,1,4.6079,0.0132
cifar100,1,0.2,0.7,2,4.6062,0.0137
cifar100,1,0.2,0.7,3,4.6049,0.0131
cifar100,1,0.2,0.7,4,4.6046,0.0125
cifar100,1,0.2,0.7,5,4.6037,0.0119
cifar100,1,0.2,0.7,6,4.6028,0.0112
cifar100,1,0.2,0.7,7,4.6026,0.0112
cifar100,1,0.2,0.7,8,4.6016,0.0105
cifar100,1,0.2,0.7,9,4.6011,0.0103
cifar100,1,0.2,0.7,10,4.6006,0.0103
cifar100,1,0.2,0.7,11,4.5998,0.0104
cifar100,1,0.2,0.7,12,4.5998,0.0104
cifar100,1,0.2,0.7,13,4.599,0.0106
cifar100,1,0.2,0.7,14,4.5989,0.0108
cifar100,1,0.2,0.7,15,4.5982,0.0109
cifar100,1,0.2,0.7,16,4.5974,0.0105
cifar100,1,0.2,0.7,17,4.5969,0.0103
cifar100,1,0.2,0.7,18,4.5966,0.0103
cifar100,1,0.2,0.7,19,4.5958,0.0104
cifar100,1,0.2,0.7,20,4.5956,0.0106
cifar100,1,0.2,0.7,21,4.595,0.011
cifar100,1,0.2,0.7,22,4.5944,0.0113
cifar100,1,0.2,0.7,23,4.5942,0.0116
cifar100,1,0.2,0.7,24,4.5935,0.0116
cifar100,1,0.2,0.7,25,4.5929,0.0117
cifar100,1,0.2,0.7,26,4.5922,0.0121
cifar100,1,0.2,0.7,27,4.5917,0.0126
cifar100,1,0.2,0.7,28,4.5912,0.0134
cifar100,1,0.2,0.7,29,4.5906,0.014
cifar100,1,0.2,0.7,30,4.5903,0.0145
cifar100,1,0.2,0.7,31,4.5894,0.0148
cifar100,1,0.2,0.7,32,4.5888,0.0158
cifar100,1,0.2,0.7,33,4.5881,0.0166
cifar100,1,0.2,0.7,34,4.5875,0.017
cifar100,1,0.2,0.7,35,4.5874,0.0177
cifar100,1,0.2,0.7,36,4.5864,0.0182
cifar100,1,0.2,0.7,37,4.5857,0.0187
cifar100,1,0.2,0.7,38,4.5849,0.019
cifar100,1,0.2,0.7,39,4.5844,0.0195
cifar100,1,0.2,0.7,40,4.5842,0.02
cifar100,1,0.2,0.7,41,4.5833,0.0205
cifar100,1,0.2,0.7,42,4.5823,0.0207
cifar100,1,0.2,0.7,43,4.5814,0.0211
cifar100,1,0.2,0.7,44,4.5811,0.0221
cifar100,1,0.2,0.7,45,4.5807,0.0219
cifar100,1,0.2,0.7,46,4.5794,0.0229
cifar100,1,0.2,0.7,47,4.5792,0.0234
cifar100,1,0.2,0.7,48,4.5781,0.0241
cifar100,1,0.2,0.7,49,4.5776,0.0245
cifar100,1,0.2,0.7,50,4.5765,0.025
cifar100,1,0.2,0.7,51,4.5754,0.0257
cifar100,1,0.2,0.7,52,4.5754,0.0262
cifar100,1,0.2,0.7,53,4.5741,0.0265
cifar100,1,0.2,0.7,54,4.5735,0.0272
cifar100,1,0.2,0.7,55,4.5727,0.028
cifar100,1,0.2,0.7,56,4.5713,0.0287
cifar100,1,0.2,0.7,57,4.5701,0.0289
cifar100,1,0.2,0.7,58,4.5697,0.0295
cifar100,1,0.2,0.7,59,4.5683,0.0289
cifar100,1,0.2,0.7,60,4.5683,0.0293
cifar100,1,0.2,0.7,61,4.567,0.0292
cifar100,1,0.2,0.7,62,4.566,0.0288
cifar100,1,0.2,0.7,63,4.565,0.0292
cifar100,1,0.2,0.7,64,4.5643,0.0292
cifar100,1,0.2,0.7,65,4.5631,0.029
cifar100,1,0.2,0.7,66,4.5621,0.0292
cifar100,1,0.2,0.7,67,4.5609,0.0295
cifar100,1,0.2,0.7,68,4.5596,0.0297
cifar100,1,0.2,0.7,69,4.5589,0.0302
cifar100,1,0.2,0.7,70,4.5576,0.0306
cifar100,1,0.2,0.7,71,4.557,0.0309
cifar100,1,0.2,0.7,72,4.555,0.0309
cifar100,1,0.2,0.7,73,4.5532,0.031
cifar100,1,0.2,0.7,74,4.5529,0.0314
cifar100,1,0.2,0.7,75,4.5512,0.0316
cifar100,1,0.2,0.7,76,4.5506,0.0317
cifar100,1,0.2,0.7,77,4.5498,0.0321
cifar100,1,0.2,0.7,78,4.5475,0.0321
cifar100,1,0.2,0.7,79,4.5463,0.0323
cifar100,1,0.2,0.7,80,4.5452,0.032
cifar100,1,0.2,0.7,81,4.5435,0.0321
cifar100,1,0.2,0.7,82,4.5432,0.0322
cifar100,1,0.2,0.7,83,4.5412,0.0328
cifar100,1,0.2,0.7,84,4.5401,0.0333
cifar100,1,0.2,0.7,85,4.538,0.0339
cifar100,1,0.2,0.7,86,4.5372,0.0337
cifar100,1,0.2,0.7,87,4.5367,0.034
cifar100,1,0.2,0.7,88,4.5332,0.0346
cifar100,1,0.2,0.7,89,4.5329,0.0351
cifar100,1,0.2,0.7,90,4.5304,0.0352
cifar100,1,0.2,0.7,91,4.5302,0.0352
cifar100,1,0.2,0.7,92,4.5274,0.0354
cifar100,1,0.2,0.7,93,4.5267,0.0355
cifar100,1,0.2,0.7,94,4.5239,0.0357
cifar100,1,0.2,0.7,95,4.5231,0.0354
cifar100,1,0.2,0.7,96,4.5207,0.0356
cifar100,1,0.2,0.7,97,4.5194,0.0358
cifar100,1,0.2,0.7,98,4.518,0.0358
cifar100,1,0.2,0.7,99,4.515,0.0361
cifar100,1,0.2,0.7,100,4.513,0.036
cifar100,1,0.2,0.7,101,4.512,0.036
cifar100,1,0.2,0.7,102,4.5098,0.0361
cifar100,1,0.2,0.7,103,4.5074,0.0365
cifar100,1,0.2,0.7,104,4.5075,0.0367
cifar100,1,0.2,0.7,105,4.5038,0.0371
cifar100,1,0.2,0.7,106,4.5007,0.0366
cifar100,1,0.2,0.7,107,4.4995,0.0367
cifar100,1,0.2,0.7,108,4.4975,0.0364
cifar100,1,0.2,0.7,109,4.4944,0.0365
cifar100,1,0.2,0.7,110,4.4932,0.0369
cifar100,1,0.2,0.7,111,4.4902,0.0369
cifar100,1,0.2,0.7,112,4.4883,0.0368
cifar100,1,0.2,0.7,113,4.4868,0.0366
cifar100,1,0.2,0.7,114,4.4827,0.0364
cifar100,1,0.2,0.7,115,4.482,0.0367
cifar100,1,0.2,0.7,116,4.4789,0.0371
cifar100,1,0.2,0.7,117,4.4781,0.0375
cifar100,1,0.2,0.7,118,4.4741,0.038
cifar100,1,0.2,0.7,119,4.4732,0.038
cifar100,1,0.2,0.7,120,4.4694,0.0376
cifar100,1,0.2,0.7,121,4.4671,0.0381
cifar100,1,0.2,0.7,122,4.4637,0.0381
cifar100,1,0.2,0.7,123,4.4641,0.0384
cifar100,1,0.2,0.7,124,4.4591,0.0383
cifar100,1,0.2,0.7,125,4.4563,0.0385
cifar100,1,0.2,0.7,126,4.4574,0.0387
cifar100,1,0.2,0.7,127,4.452,0.0389
cifar100,1,0.2,0.7,128,4.4509,0.0392
cifar100,1,0.2,0.7,129,4.4473,0.0388
cifar100,1,0.2,0.7,130,4.4434,0.039
cifar100,1,0.2,0.7,131,4.4424,0.0391
cifar100,1,0.2,0.7,132,4.4397,0.0398
cifar100,1,0.2,0.7,133,4.4359,0.0398
cifar100,1,0.2,0.7,134,4.4366,0.0402
cifar100,1,0.2,0.7,135,4.4314,0.0401
cifar100,1,0.2,0.7,136,4.4294,0.0406
cifar100,1,0.2,0.7,137,4.4267,0.0407
cifar100,1,0.2,0.7,138,4.426,0.041
cifar100,1,0.2,0.7,139,4.4193,0.0412
cifar100,1,0.2,0.7,140,4.4184,0.0413
cifar100,1,0.2,0.7,141,4.4142,0.0418
cifar100,1,0.2,0.7,142,4.4141,0.0425
cifar100,1,0.2,0.7,143,4.4109,0.0429
cifar100,1,0.2,0.7,144,4.4067,0.043
cifar100,1,0.2,0.7,145,4.4054,0.043
cifar100,1,0.2,0.7,146,4.4044,0.0427
cifar100,1,0.2,0.7,147,4.3983,0.0429
cifar100,1,0.2,0.7,148,4.3977,0.0431
cifar100,1,0.2,0.7,149,4.3946,0.0435
cifar100,1,0.2,0.7,150,4.3929,0.0438
cifar100,1,0.2,0.7,151,4.3907,0.0443
cifar100,1,0.2,0.7,152,4.3865,0.0446
cifar100,1,0.2,0.7,153,4.3857,0.0448
cifar100,1,0.2,0.7,154,4.3808,0.0449
cifar100,1,0.2,0.7,155,4.3787,0.0451
cifar100,1,0.2,0.7,156,4.3753,0.0454
cifar100,1,0.2,0.7,157,4.3767,0.0459
cifar100,1,0.2,0.7,158,4.3706,0.047
cifar100,1,0.2,0.7,159,4.3719,0.0473
cifar100,1,0.2,0.7,160,4.3664,0.0477
cifar100,1,0.2,0.7,161,4.3637,0.0474
cifar100,1,0.2,0.7,162,4.3605,0.0477
cifar100,1,0.2,0.7,163,4.3562,0.0479
cifar100,1,0.2,0.7,164,4.3589,0.0483
cifar100,1,0.2,0.7,165,4.3544,0.049
cifar100,1,0.2,0.7,166,4.3532,0.0488
cifar100,1,0.2,0.7,167,4.3532,0.0494
cifar100,1,0.2,0.7,168,4.3452,0.0497
cifar100,1,0.2,0.7,169,4.3445,0.0504
cifar100,1,0.2,0.7,170,4.3452,0.0508
cifar100,1,0.2,0.7,171,4.3398,0.0514
cifar100,1,0.2,0.7,172,4.3405,0.0519
cifar100,1,0.2,0.7,173,4.334,0.052
cifar100,1,0.2,0.7,174,4.3357,0.0523
cifar100,1,0.2,0.7,175,4.333,0.0525
cifar100,1,0.2,0.7,176,4.33,0.0531
cifar100,1,0.2,0.7,177,4.3297,0.0536
cifar100,1,0.2,0.7,178,4.3268,0.054
cifar100,1,0.2,0.7,179,4.3231,0.0544
cifar100,1,0.2,0.7,180,4.3205,0.055
cifar100,1,0.2,0.7,181,4.3221,0.0553
cifar100,1,0.2,0.7,182,4.3154,0.0561
cifar100,1,0.2,0.7,183,4.3132,0.0554
cifar100,1,0.2,0.7,184,4.3131,0.0561
cifar100,1,0.2,0.7,185,4.3122,0.0569
cifar100,1,0.2,0.7,186,4.313,0.0568
cifar100,1,0.2,0.7,187,4.3051,0.0571
cifar100,1,0.2,0.7,188,4.3075,0.0572
cifar100,1,0.2,0.7,189,4.3037,0.0575
cifar100,1,0.2,0.7,190,4.3045,0.058
cifar100,1,0.2,0.7,191,4.2985,0.0587
cifar100,1,0.2,0.7,192,4.3001,0.0592
cifar100,1,0.2,0.7,193,4.2963,0.0592
cifar100,1,0.2,0.7,194,4.2923,0.0599
cifar100,1,0.2,0.7,195,4.2918,0.0603
cifar100,1,0.2,0.7,196,4.2945,0.0608
cifar100,1,0.2,0.7,197,4.2877,0.061
cifar100,1,0.2,0.7,198,4.2867,0.0609
cifar100,1,0.2,0.7,199,4.2866,0.0616
cifar100,1,0.2,0.7,200,4.2785,0.0619
cifar100,1,0.5,1.0,1,4.6106,0.0117
cifar100,1,0.5,1.0,2,4.6059,0.0122
cifar100,1,0.5,1.0,3,4.6038,0.013
cifar100,1,0.5,1.0,4,4.6028,0.0133
cifar100,1,0.5,1.0,5,4.6015,0.0135
cifar100,1,0.5,1.0,6,4.6011,0.0137
cifar100,1,0.5,1.0,7,4.6004,0.0136
cifar100,1,0.5,1.0,8,4.5996,0.0135
cifar100,1,0.5,1.0,9,4.599,0.0137
cifar100,1,0.5,1.0,10,4.5981,0.0145
cifar100,1,0.5,1.0,11,4.598,0.0151
cifar100,1,0.5,1.0,12,4.5975,0.0153
cifar100,1,0.5,1.0,13,4.597,0.0153
cifar100,1,0.5,1.0,14,4.5968,0.0154
cifar100,1,0.5,1.0,15,4.5961,0.0151
cifar100,1,0.5,1.0,16,4.5956,0.0159
cifar100,1,0.5,1.0,17,4.5953,0.0159
cifar100,1,0.5,1.0,18,4.5943,0.0164
cifar100,1,0.5,1.0,19,4.5943,0.0165
cifar100,1,0.5,1.0,20,4.5936,0.0164
cifar100,1,0.5,1.0,21,4.5931,0.0169
cifar100,1,0.5,1.0,22,4.5927,0.0168
cifar100,1,0.5,1.0,23,4.5923,0.0174
cifar100,1,0.5,1.0,24,4.5917,0.0177
cifar100,1,0.5,1.0,25,4.5911,0.0173
cifar100,1,0.5,1.0,26,4.5909,0.0174
cifar100,1,0.5,1.0,27,4.5901,0.0177
cifar100,1,0.5,1.0,28,4.59,0.0182
cifar100,1,0.5,1.0,29,4.5891,0.0182
cifar100,1,0.5,1.0,30,4.5885,0.0186
cifar100,1,0.5,1.0,31,4.5885,0.0188
cifar100,1,0.5,1.0,32,4.5882,0.0186
cifar100,1,0.5,1.0,33,4.5878,0.0185
cifar100,1,0.5,1.0,34,4.5862,0.0187
cifar100,1,0.5,1.0,35,4.5859,0.019
cifar100,1,0.5,1.0,36,4.5852,0.0196
cifar100,1,0.5,1.0,37,4.5858,0.0199
cifar100,1,0.5,1.0,38,4.585,0.0201
cifar100,1,0.5,1.0,39,4.5839,0.0204
cifar100,1,0.5,1.0,40,4.5835,0.0203
cifar100,1,0.5,1.0,41,4.5826,0.021
cifar100,1,0.5,1.0,42,4.582,0.0216
cifar100,1,0.5,1.0,43,4.5815,0.0213
cifar100,1,0.5,1.0,44,4.5813,0.0214
cifar100,1,0.5,1.0,45,4.5807,0.0217
cifar100,1,0.5,1.0,46,4.5798,0.0217
cifar100,1,0.5,1.0,47,4.5788,0.0221
cifar100,1,0.5,1.0,48,4.5791,0.0225
cifar100,1,0.5,1.0,49,4.5779,0.0225
cifar100,1,0.5,1.0,50,4.5772,0.0227
cifar100,1,0.5,1.0,51,4.5764,0.0227
cifar100,1,0.5,1.0,52,4.5761,0.0228
cifar100,1,0.5,1.0,53,4.5751,0.0227
cifar100,1,0.5,1.0,54,4.5744,0.0227
cifar100,1,0.5,1.0,55,4.5739,0.0231
cifar100,1,0.5,1.0,56,4.5722,0.0228
cifar100,1,0.5,1.0,57,4.5724,0.0234
cifar100,1,0.5,1.0,58,4.5711,0.0235
cifar100,1,0.5,1.0,59,4.5704,0.0235
cifar100,1,0.5,1.0,60,4.5692,0.0236
cifar100,1,0.5,1.0,61,4.5691,0.0236
cifar100,1,0.5,1.0,62,4.5677,0.0236
cifar100,1,0.5,1.0,63,4.5679,0.0237
cifar100,1,0.5,1.0,64,4.5667,0.0238
cifar100,1,0.5,1.0,65,4.5658,0.0238
cifar100,1,0.5,1.0,66,4.5654,0.0236
cifar100,1,0.5,1.0,67,4.5643,0.0235
cifar100,1,0.5,1.0,68,4.563,0.0234
cifar100,1,0.5,1.0,69,4.5628,0.0237
cifar100,1,0.5,1.0,70,4.5616,0.0237
cifar100,1,0.5,1.0,71,4.5607,0.0241
cifar100,1,0.5,1.0,72,4.5587,0.0242
cifar100,1,0.5,1.0,73,4.5586,0.0243
cifar100,1,0.5,1.0,74,4.5577,0.0243
cifar100,1,0.5,1.0,75,4.5581,0.0241
cifar100,1,0.5,1.0,76,4.5552,0.0241
cifar100,1,0.5,1.0,77,4.5546,0.0243
cifar100,1,0.5,1.0,78,4.5545,0.0246
cifar100,1,0.5,1.0,79,4.5524,0.0248
cifar100,1,0.5,1.0,80,4.5518,0.025
cifar100,1,0.5,1.0,81,4.551,0.0251
cifar100,1,0.5,1.0,82,4.5495,0.025
cifar100,1,0.5,1.0,83,4.5477,0.025
cifar100,1,0.5,1.0,84,4.5474,0.0251
cifar100,1,0.5,1.0,85,4.5456,0.0252
cifar100,1,0.5,1.0,86,4.5457,0.0254
cifar100,1,0.5,1.0,87,4.5438,0.0259
cifar100,1,0.5,1.0,88,4.5439,0.0259
cifar100,1,0.5,1.0,89,4.5403,0.0261
cifar100,1,0.5,1.0,90,4.5403,0.0262
cifar100,1,0.5,1.0,91,4.539,0.0267
cifar100,1,0.5,1.0,92,4.5385,0.0269
cifar100,1,0.5,1.0,93,4.536,0.027
cifar100,1,0.5,1.0,94,4.5359,0.0269
cifar100,1,0.5,1.0,95,4.5342,0.027
cifar100,1,0.5,1.0,96,4.5333,0.027
cifar100,1,0.5,1.0,97,4.5315,0.0272
cifar100,1,0.5,1.0,98,4.5296,0.0273
cifar100,1,0.5,1.0,99,4.5286,0.0275
cifar100,1,0.5,1.0,100,4.5275,0.0278
cifar100,1,0.5,1.0,101,4.5255,0.0279
cifar100,1,0.5,1.0,102,4.5242,0.0283
cifar100,1,0.5,1.0,103,4.5228,0.0283
cifar100,1,0.5,1.0,104,4.5207,0.0283
cifar100,1,0.5,1.0,105,4.521,0.0283
cifar100,1,0.5,1.0,106,4.5183,0.0281
cifar100,1,0.5,1.0,107,4.5177,0.0285
cifar100,1,0.5,1.0,108,4.5155,0.0287
cifar100,1,0.5,1.0,109,4.5144,0.0289
cifar100,1,0.5,1.0,110,4.5121,0.0292
cifar100,1,0.5,1.0,111,4.5108,0.0292
cifar100,1,0.5,1.0,112,4.509,0.0293
cifar100,1,0.5,1.0,113,4.508,0.0293
cifar100,1,0.5,1.0,114,4.5054,0.0297
cifar100,1,0.5,1.0,115,4.5041,0.0297
cifar100,1,0.5,1.0,116,4.503,0.0299
cifar100,1,0.5,1.0,117,4.4989,0.0301
cifar100,1,0.5,1.0,118,4.5008,0.0303
cifar100,1,0.5,1.0,119,4.4973,0.0307
cifar100,1,0.5,1.0,120,4.4941,0.0309
cifar100,1,0.5,1.0,121,4.4939,0.0314
cifar100,1,0.5,1.0,122,4.4914,0.0322
cifar100,1,0.5,1.0,123,4.4897,0.032
cifar100,1,0.5,1.0,124,4.4869,0.0322
cifar100,1,0.5,1.0,125,4.4856,0.0324
cifar100,1,0.5,1.0,126,4.4841,0.0326
cifar100,1,0.5,1.0,127,4.4825,0.033
cifar100,1,0.5,1.0,128,4.4804,0.0334
cifar100,1,0.5,1.0,129,4.478,0.0336
cifar100,1,0.5,1.0,130,4.4769,0.0346
cifar100,1,0.5,1.0,131,4.4747,0.0349
cifar100,1,0.5,1.0,132,4.4714,0.035
cifar100,1,0.5,1.0,133,4.4713,0.0355
cifar100,1,0.5,1.0,134,4.4683,0.0355
cifar100,1,0.5,1.0,135,4.4666,0.0361
cifar100,1,0.5,1.0,136,4.4643,0.0375
cifar100,1,0.5,1.0,137,4.4619,0.0379
cifar100,1,0.5,1.0,138,4.4606,0.0382
cifar100,1,0.5,1.0,139,4.4584,0.0383
cifar100,1,0.5,1.0,140,4.4567,0.0389
cifar100,1,0.5,1.0,141,4.4523,0.0392
cifar100,1,0.5,1.0,142,4.4532,0.0391
cifar100,1,0.5,1.0,143,4.4493,0.0395
cifar100,1,0.5,1.0,144,4.4456,0.0401
cifar100,1,0.5,1.0,145,4.4473,0.0405
cifar100,1,0.5,1.0,146,4.4428,0.0408
cifar100,1,0.5,1.0,147,4.4416,0.0403
cifar100,1,0.5,1.0,148,4.4388,0.041
cifar100,1,0.5,1.0,149,4.4372,0.0416
cifar100,1,0.5,1.0,150,4.4341,0.0416
cifar100,1,0.5,1.0,151,4.4324,0.0421
cifar100,1,0.5,1.0,152,4.4303,0.0427
cifar100,1,0.5,1.0,153,4.431,0.0427
cifar100,1,0.5,1.0,154,4.425,0.0432
cifar100,1,0.5,1.0,155,4.423,0.0437
cifar100,1,0.5,1.0,156,4.4209,0.0437
cifar100,1,0.5,1.0,157,4.4173,0.0443
cifar100,1,0.5,1.0,158,4.4186,0.0445
cifar100,1,0.5,1.0,159,4.4152,0.0449
cifar100,1,0.5,1.0,160,4.4113,0.0453
cifar100,1,0.5,1.0,161,4.4119,0.0458
cifar100,1,0.5,1.0,162,4.4067,0.0466
cifar100,1,0.5,1.0,163,4.4066,0.047
cifar100,1,0.5,1.0,164,4.4032,0.0478
cifar100,1,0.5,1.0,165,4.3997,0.0481
cifar100,1,0.5,1.0,166,4.4012,0.0489
cifar100,1,0.5,1.0,167,4.3968,0.0495
cifar100,1,0.5,1.0,168,4.3962,0.0501
cifar100,1,0.5,1.0,169,4.3919,0.051
cifar100,1,0.5,1.0,170,4.3924,0.0514
cifar100,1,0.5,1.0,171,4.3907,0.0518
cifar100,1,0.5,1.0,172,4.3834,0.0524
cifar100,1,0.5,1.0,173,4.3863,0.0526
cifar100,1,0.5,1.0,174,4.3825,0.0526
cifar100,1,0.5,1.0,175,4.3817,0.053
cifar100,1,0.5,1.0,176,4.3768,0.0532
cifar100,1,0.5,1.0,177,4.3759,0.0538
cifar100,1,0.5,1.0,178,4.3759,0.0541
cifar100,1,0.5,1.0,179,4.3714,0.0546
cifar100,1,0.5,1.0,180,4.3689,0.0545
cifar100,1,0.5,1.0,181,4.3688,0.0553
cifar100,1,0.5,1.0,182,4.3637,0.0556
cifar100,1,0.5,1.0,183,4.3619,0.056
cifar100,1,0.5,1.0,184,4.3631,0.0568
cifar100,1,0.5,1.0,185,4.3607,0.0568
cifar100,1,0.5,1.0,186,4.358,0.0571
cifar100,1,0.5,1.0,187,4.3565,0.0572
cifar100,1,0.5,1.0,188,4.3554,0.0576
cifar100,1,0.5,1.0,189,4.3519,0.0581
cifar100,1,0.5,1.0,190,4.3506,0.0586
cifar100,1,0.5,1.0,191,4.3466,0.0586
cifar100,1,0.5,1.0,192,4.3444,0.0591
cifar100,1,0.5,1.0,193,4.344,0.0592
cifar100,1,0.5,1.0,194,4.3422,0.0597
cifar100,1,0.5,1.0,195,4.3397,0.0598
cifar100,1,0.5,1.0,196,4.3382,0.0599
cifar100,1,0.5,1.0,197,4.3374,0.0605
cifar100,1,0.5,1.0,198,4.3331,0.0605
cifar100,1,0.5,1.0,199,4.3325,0.0608
cifar100,1,0.5,1.0,200,4.3326,0.0615
cifar100,1,0.5,0.1,1,4.6161,0.01
cifar100,1,0.5,0.1,2,4.6135,0.01
cifar100,1,0.5,0.1,3,4.6133,0.0108
cifar100,1,0.5,0.1,4,4.6128,0.0121
cifar100,1,0.5,0.1,5,4.6117,0.0129
cifar100,1,0.5,0.1,6,4.6118,0.0127
cifar100,1,0.5,0.1,7,4.6102,0.012
cifar100,1,0.5,0.1,8,4.6099,0.011
cifar100,1,0.5,0.1,9,4.6097,0.0111
cifar100,1,0.5,0.1,10,4.6092,0.0111
cifar100,1,0.5,0.1,11,4.6086,0.0112
cifar100,1,0.5,0.1,12,4.6086,0.011
cifar100,1,0.5,0.1,13,4.6075,0.011
cifar100,1,0.5,0.1,14,4.6078,0.0108
cifar100,1,0.5,0.1,15,4.607,0.0108
cifar100,1,0.5,0.1,16,4.6067,0.0114
cifar100,1,0.5,0.1,17,4.6065,0.0117
cifar100,1,0.5,0.1,18,4.6063,0.0123
cifar100,1,0.5,0.1,19,4.6062,0.0127
cifar100,1,0.5,0.1,20,4.6058,0.0135
cifar100,1,0.5,0.1,21,4.6055,0.0135
cifar100,1,0.5,0.1,22,4.6057,0.0133
cifar100,1,0.5,0.1,23,4.6053,0.0135
cifar100,1,0.5,0.1,24,4.605,0.0133
cifar100,1,0.5,0.1,25,4.6048,0.0134
cifar100,1,0.5,0.1,26,4.6047,0.0129
cifar100,1,0.5,0.1,27,4.6047,0.0129
cifar100,1,0.5,0.1,28,4.6043,0.0128
cifar100,1,0.5,0.1,29,4.6045,0.0124
cifar100,1,0.5,0.1,30,4.6043,0.0126
cifar100,1,0.5,0.1,31,4.6045,0.0123
cifar100,1,0.5,0.1,32,4.6041,0.0119
